row_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,is_anomaly
row-1548,1.51390916,0.40811349,0.08472980,-0.02984714,0.24457465,0.74594242,-0.58074167,0.97874786,0
row-1549,-0.86797835,-1.06196629,-0.23186965,-0.10506639,0.57329210,0.57203620,-1.67652092,-0.45039035,0
row-1550,0.07440291,-0.39045404,2.83257267,-1.05083324,0.83460127,0.30999722,0.88021662,0.33259444,0
row-1551,-1.45206682,-1.61858550,1.29221208,0.91546489,-0.70334431,-0.36425444,-1.55698562,1.26538521,0
row-1552,0.07160047,2.50663817,-0.83298663,0.83585846,-0.36460314,0.20861527,0.34984084,-0.37686485,0
row-1553,-1.47429343,-0.75265873,1.66519874,-0.07661619,0.78636531,-0.47205922,0.64726250,1.13774886,0
row-1554,-0.52748353,-0.28777483,-0.02575040,-1.71422294,-0.32411436,-0.48713925,0.51841184,1.18331384,0
row-1555,-0.75864515,-0.41102134,-1.76875559,1.83795231,-0.77932108,0.05083953,-1.47174850,1.27664679,0
row-1556,0.30060820,-0.36790773,-1.58391337,-0.18092276,0.75769124,0.85479971,0.04086216,-1.46620020,0
row-1557,-0.33394228,-2.15667612,2.57188282,0.85287532,1.15875442,-0.69633405,0.33991845,0.57324796,0
row-1558,-0.13688383,0.47011478,1.72165837,0.81611470,0.48966699,-0.33879112,0.26439689,-0.12918269,0
row-1559,0.69538483,-0.27258666,-0.08808814,0.60381263,-0.50835890,-0.47366483,-1.41121847,0.78179600,0
row-1560,0.32740489,0.63046875,-1.35757314,-0.07385774,0.16407062,-1.79276624,-1.69993340,1.17787260,0
row-1561,1.81243977,0.35746679,-0.74908656,-0.42372501,0.10290972,-0.61627680,-0.91011981,0.82363658,0
row-1562,1.52568642,-0.18956001,-0.98132889,-1.49922094,-1.16399813,0.00566606,-0.11604482,-0.47006451,0
row-1563,-0.39319246,0.27848949,-0.16168490,-1.00861324,1.80415843,-1.48899586,-2.06718239,-0.77973692,0
row-1564,-0.59993168,2.03771439,-0.68972222,-0.89675123,-0.51949743,0.03353652,-1.24387323,-0.36765467,0
row-1565,2.71639418,2.56529181,-4.11625120,-0.18317946,0.63419857,-0.50371389,-1.09602315,-1.19954418,0
row-1566,-0.50303433,0.59170480,-1.01850236,0.44854559,-0.69155855,-0.85220314,-0.01087656,-0.37830133,0
row-1567,0.66880896,0.53398324,0.41391049,-0.02079784,0.10214118,-0.04606095,0.56454389,0.14269209,0
row-1568,0.50412624,-2.10758128,-0.91611557,0.65908913,0.32415977,-1.16755646,-1.46017622,0.49521957,0
row-1569,-0.32853637,0.75697093,0.26557507,0.85476690,-1.20558107,0.14822948,-0.70428619,-0.78302485,0
row-1570,-1.24470742,-0.25175960,0.93575736,-1.37455058,-0.17197057,-1.04818647,0.91448050,-0.11572993,0
row-1571,0.57203267,-0.73385174,1.33637342,-0.40652623,1.41935015,-1.04671220,-0.15921535,-0.81679941,0
row-1572,-0.77323269,0.33403511,2.25737478,1.55258156,-0.14882958,0.72024731,-0.40044341,0.36101518,0
row-1573,0.15277094,1.71430534,-0.46728089,-1.75179292,0.42160092,0.33069657,0.26827105,-0.44503548,0
row-1574,-1.31645991,-1.11184918,-1.04124794,0.05199238,-0.44511943,-0.15295122,-2.07621164,-1.02828088,1
row-1575,-0.63269322,-0.04468317,-0.89324462,-0.29932453,-1.67122569,-0.34623781,-1.28903844,0.88761772,0
row-1576,-0.72024658,0.16975824,1.08437762,-0.75711743,0.17292866,1.26696858,-0.21459719,-0.05294662,0
row-1577,1.08725182,1.45140155,0.32830509,0.11308292,1.55378720,0.98927169,1.00776629,-1.30124319,0
row-1578,-0.34292395,-0.73172969,1.05133977,1.90515750,0.66026838,-0.50288822,-2.49047414,-0.37953158,0
row-1579,-0.99512475,-0.15933425,-1.39096721,0.55806796,0.26329089,1.26219224,-0.55741095,-0.31819429,0
row-1580,-0.02782437,0.33083114,0.51715387,2.10637719,-0.60919306,0.23048115,1.00435650,0.21905565,0
row-1581,-0.19298134,0.67744149,0.06161953,-0.31451204,-0.41639978,1.19900582,1.31788010,1.67438193,0
row-1582,0.20298243,1.41782910,-0.21749897,0.76830851,-0.98156551,-1.01182438,2.14311207,-0.05371403,0
row-1583,0.37568135,-0.74586902,-0.30488207,-1.16478963,0.52717921,0.84900212,0.00357750,0.19873473,0
row-1584,0.31053578,-2.88083577,-0.77800255,-1.58544261,0.01875479,1.57372167,1.41362718,-1.54394500,0
row-1585,-1.22395413,-0.85953885,-0.48066075,-0.46498484,0.47055295,0.76344641,-0.67268884,-1.16604232,0
row-1586,-1.51082262,-0.04125931,-0.81643401,-0.48202039,-1.78035649,1.58718723,1.87679549,1.14030706,0
row-1587,-0.28205486,-0.10816402,-1.13035869,-2.38538584,0.63076286,0.71289420,-0.20969900,-1.59564369,0
row-1588,0.77112102,0.71949483,-0.22672187,0.07999551,-1.15592323,0.56772382,-1.41227013,-1.15576483,0
row-1589,0.78127657,-0.63422592,-0.81220761,-1.40560902,-0.35880528,-2.02168062,-0.46671035,-0.81641650,0
row-1590,1.02747784,1.66354199,-0.95310601,1.56241271,-0.82665901,0.11180459,-0.26468092,2.74632343,0
row-1591,0.36429225,1.19730724,1.09795856,0.64257978,0.24137754,-0.84570813,-0.89435459,0.22834522,0
row-1592,0.37747220,2.10585348,-1.89008635,0.39932414,-0.19240973,0.25956116,-1.41144331,1.13341036,0
row-1593,3.15162543,0.79602028,-1.24251891,-0.37777986,0.25456532,0.76445940,0.80744865,-0.88338613,0
row-1594,2.23176412,2.33554033,-1.63243517,0.41486298,-0.02040461,-0.45544730,-1.08550595,-0.38373483,0
row-1595,-1.16302013,0.62965989,0.09374415,-0.49232812,1.10326701,1.67737041,2.25435143,-1.16677305,0
row-1596,-0.74094643,-0.67216183,1.12444787,0.20034304,-1.48260979,0.73282158,0.65375128,1.75154651,0
row-1597,2.35399819,1.30533816,-0.09214389,0.10770400,-0.90828145,1.37445073,-1.05499451,-0.19545316,0
row-1598,1.72811596,-0.00078071,-0.77288641,-0.17692975,0.62943073,-0.49920623,0.46711465,0.62552247,0
row-1599,-0.59573559,-1.16315358,-0.45050145,1.15040943,1.03387367,1.41610351,0.19451446,0.38859528,0
row-1600,1.40189659,-0.07700125,0.19111200,1.74865684,-0.93391403,-0.78876052,-0.41085890,0.89307538,0
row-1601,0.90941622,0.83673193,-0.18363968,-0.58786253,1.84663624,-2.64962163,-0.57508785,0.79179858,0
row-1602,-0.85840035,0.32069729,-0.28669198,1.43797700,-0.66894326,-0.83548170,-0.38592698,0.24160802,0
row-1603,-0.72288516,-2.46032044,0.81078566,1.08999807,0.40877552,0.50617512,1.15983412,-0.50044480,0
row-1604,-1.14240727,-0.62987443,-0.09981726,0.44094883,-0.63721107,1.46826598,0.74752646,0.30635428,0
row-1605,0.21015251,0.35844209,0.85725183,0.96435528,-1.26623647,0.16553916,-0.10532100,0.59396562,0
row-1606,-1.34482300,-0.62913104,-0.06158913,-1.19567882,0.59792689,-0.44968567,0.27618551,0.78451257,0
row-1607,-0.61228149,-0.82448345,-0.67502435,2.24059943,1.11557974,1.72412283,-0.08344677,-0.09082561,0
row-1608,-2.04046166,-0.08346786,0.38011272,0.94470462,0.10045370,2.07253335,-1.40666041,-1.57219156,0
row-1609,-1.42414338,-0.15663797,0.68926048,-1.35936425,-0.91969099,0.96848558,0.16406212,-0.91027667,0
row-1610,0.98896522,0.42257951,-0.06933229,0.29523962,-0.45517950,0.41030675,-1.03464841,0.30037766,0
row-1611,0.35593245,0.18674390,0.11533539,-0.50017785,0.48103103,1.74625342,-0.08620835,-1.02789776,0
row-1612,0.95062669,-0.29551977,2.53017410,-1.04754257,0.07262090,0.15678344,0.04302183,1.31833199,0
row-1613,0.68713072,1.00305642,-2.31264409,-1.10838471,0.71251307,0.57585798,0.38975234,0.15659157,0
row-1614,-1.06388895,-0.44925554,0.73004516,-0.20909135,-0.87386046,1.79606261,-0.35696215,-0.62177062,0
row-1615,3.41035064,1.46913899,-0.93961753,0.96126712,0.49843621,0.43502980,1.06233485,0.11680731,0
row-1616,0.05417958,-1.29316651,-0.49438856,-0.38862264,-1.28935910,-0.67635792,0.01626181,-0.83529592,0
row-1617,1.01489757,-0.23959969,0.42304153,-1.34701310,1.00911910,1.51714585,2.09335364,-0.84804196,0
row-1618,-0.23196300,0.25072418,-0.31160805,-0.21984521,0.29001205,0.03237505,0.54448790,0.11877014,0
row-1619,0.39602737,0.16942549,-0.35688234,0.23436490,1.37043567,-0.30559689,0.37016380,0.05846937,0
row-1620,1.35515326,-0.55108748,-0.29369372,0.23654646,-0.14204952,-0.00479411,-0.78069334,0.15074700,0
row-1621,0.38689562,0.59712829,-2.42683561,-0.59756475,-0.40738506,-1.48942157,-0.77718155,-0.39089498,0
row-1622,-1.79791811,-0.79271855,1.00530952,-0.04752634,1.36933033,1.29705558,0.31482642,-0.81671633,0
row-1623,-2.73029236,-0.70945971,0.81806811,-1.20062290,-0.71088268,0.03207221,1.02346465,0.44379887,0
row-1624,-0.32759652,-1.49680492,0.99930635,-0.00027184,-0.46399761,2.08983666,-1.36196950,0.68620591,0
row-1625,1.75119792,0.30925566,-1.21224813,-0.32601338,0.82505221,-1.48050609,-0.63493666,0.26583764,0
row-1626,-1.28793989,-1.01043989,-0.26614335,-0.44706109,-0.20511971,-1.39366558,-1.16101911,1.69725623,0
row-1627,0.62216313,2.59703330,1.20831961,-2.03745891,0.44421000,0.53399017,1.05482994,0.34993621,0
row-1628,0.76878693,1.92199902,-0.09706573,0.79587693,-1.23638625,-0.76194513,-1.18844714,-0.41352734,0
row-1629,0.29128847,-2.20543424,-2.51088112,-0.76290562,0.83053422,0.48198235,-0.41204888,-1.31921496,0
row-1630,-1.25333024,0.49772421,0.52688377,1.73313008,-1.24539471,0.93842501,0.54311727,1.88358596,0
row-1631,-0.73101610,0.15639823,-0.53385441,1.42615719,1.81896316,0.35333615,1.13602552,0.53989556,0
row-1632,-0.27991630,-1.01511033,0.17003621,1.76324418,1.66086765,0.90342340,-0.81233648,-0.05741578,0
row-1633,1.27284213,-0.79670417,-1.42919788,1.65420808,-0.34621696,-0.08680896,1.23017738,0.20033519,0
row-1634,-0.44482645,-1.47691837,-1.40595032,0.27615533,0.58523623,-0.77771621,-0.32747256,-1.39604911,0
row-1635,0.10949808,-1.34947368,-1.77734274,-0.08052458,0.32514696,-0.72445932,0.75560740,1.28408852,0
row-1636,-1.42865052,-2.39832810,0.97076316,-3.28450044,-1.76811891,1.03107162,-0.48348527,-0.51993767,0
row-1637,-1.05184616,-0.79718411,2.05633771,1.46351842,1.12051923,0.69576203,0.80270397,0.68551286,0
row-1638,-1.23249252,-0.87261083,1.90488880,-0.83361369,-1.61573931,-0.67297204,-0.23377558,-0.15862266,0
row-1639,-0.77026536,-1.73704253,1.04969379,-1.72651349,-0.48531998,-0.88316803,-0.08087182,0.29308464,0
row-1640,-1.30794260,-1.79291141,-1.19234057,-0.89693467,0.88223852,-0.43367480,-2.30127338,-0.70957685,0
row-1641,-0.09136158,0.19424197,-0.76373758,0.19876019,-0.51874532,0.84036478,1.24967445,1.96391031,0
row-1642,-0.92383240,-1.00597716,-0.31750958,-0.02508484,-0.00758134,2.48656455,-0.51231584,0.14085569,0
row-1643,-1.71138468,0.36539762,0.43079204,0.28690024,-2.66660050,1.13591849,-0.45307871,0.35058508,0
row-1644,1.14835898,0.55292973,-0.85711672,1.87389081,0.26134871,0.33181492,0.20819122,0.48957488,0
row-1645,1.90838978,-1.95355579,0.01942006,1.47116552,1.42496235,-0.11542874,0.96138697,1.58545436,0
row-1646,2.27419806,1.20016235,0.47250750,0.27563305,-0.18402293,0.29338219,0.69687065,0.76696716,1
row-1647,-1.18905587,-0.37258693,0.53347891,-1.52540903,0.79816104,-0.50645976,1.60340591,-0.45331393,0
row-1648,-0.76332361,-1.33401074,-0.38724305,-1.19124905,-1.64581960,-0.26130016,-0.75566619,0.24352675,0
row-1649,-0.53320646,-1.63772016,0.36221391,-2.12629226,0.33393952,-0.15367357,-1.54454376,-0.15371395,0
row-1650,-1.62926440,-1.03688540,0.44785724,-2.11009879,-0.55652947,1.01176712,0.01812965,0.28033349,0
row-1651,-0.59483290,0.73182818,-1.58543071,1.00133843,0.56740736,0.43776855,-0.29530299,0.56675741,0
row-1652,-0.31770541,-0.63513797,1.53012718,-0.71932353,-1.18496367,1.33427779,-0.78752816,-1.34485402,0
row-1653,-1.37591054,-0.79598676,-1.04292803,-0.05465634,-0.75442686,-1.86054565,-0.62216630,1.17816949,0
row-1654,1.60942501,1.74214800,-0.72153111,0.89562766,1.01290582,0.81552432,1.74963987,0.62731492,0
row-1655,-3.13596094,0.07541276,1.84206769,-0.19353758,0.85843606,0.74150169,-1.42641278,0.75545141,0
row-1656,1.19262744,0.15696355,-1.49671447,-0.82590937,0.64159099,0.02481447,2.72901169,-0.27535775,0
row-1657,-0.95440668,-0.68279127,-0.68700681,-0.57122955,0.22372697,0.01080195,-0.72545651,-1.08298031,0
row-1658,-0.29647123,0.95326950,-0.29748651,2.15313693,0.65437788,1.51453312,-0.01294210,-0.32414570,0
row-1659,2.80268474,0.44147706,-2.09511502,0.42986282,-0.49692264,0.94750989,0.97457196,1.57541546,0
row-1660,0.51743818,1.32137556,-1.35157698,-1.16335610,0.43462360,1.07615242,0.19957572,1.63538597,0
row-1661,-0.01941106,-0.49184530,-1.25665995,-0.05525246,-0.66440998,0.33773774,0.15541063,-0.75690044,0
row-1662,0.85674988,1.27377986,0.92081574,0.41592459,-1.09835207,-0.11676898,0.46458307,-0.91483864,1
row-1663,-1.98523945,1.16289976,3.04927613,0.13329072,-1.75558819,0.88764111,0.42273257,0.38911953,0
row-1664,1.86483979,-1.96719429,0.48923518,-1.44869285,0.19815354,-0.19966632,0.49864970,-0.15044842,0
row-1665,0.64151646,0.30961573,-0.77948050,2.81103664,1.83875681,1.20453512,1.09691736,-1.47467291,0
row-1666,1.32559746,-2.03741595,-2.66982297,2.16541123,0.08329811,-0.46613373,-0.10989870,-2.40423676,0
row-1667,-2.37067549,-0.91281115,0.07304406,-0.23855782,1.15428069,0.62639910,0.69668908,-0.63410995,0
row-1668,1.25978745,2.07904164,-1.33644754,1.05331872,1.19339473,0.51682220,-1.88786395,-0.67771206,0
row-1669,-0.58587375,-0.17590515,0.78196146,0.58045029,-0.01258730,1.63065409,0.68457539,-0.60738308,0
row-1670,-0.90496918,-1.23602935,-1.49003492,-1.08932170,-0.22408873,-1.09009966,1.49338881,1.39808639,0
row-1671,2.93878536,1.54989540,-0.10969274,1.07461521,-0.24768406,-0.68413775,-0.34392534,0.68240659,0
row-1672,-1.19432012,0.53958881,-0.13002100,0.72035261,-0.26152945,-0.46984297,-0.67139557,-1.60616978,0
row-1673,1.32692356,-1.17507145,0.36745062,0.25451105,0.81123930,2.19044111,0.81613501,-0.07856797,0
row-1674,-1.95257609,-1.29805329,-0.44158172,1.51226021,-0.59781237,1.08868757,-0.11472984,0.81958602,0
row-1675,-0.28562908,1.01209664,-0.72201204,-1.19076767,0.30597872,0.52760221,0.67799714,1.76496637,0
row-1676,-1.75085978,-0.12751062,-1.39022028,-0.09657804,0.12674527,-1.73255269,-0.47867954,1.59671908,0
row-1677,2.08323032,0.06355194,-0.41305533,1.58317072,0.33863542,0.92889423,2.77551294,-0.09892208,0
row-1678,0.26901489,-0.02059547,-0.47503627,0.70432322,-0.55492633,0.10960180,0.84696794,2.19557086,0
row-1679,0.17310953,-0.99783519,0.07990896,0.22978983,0.75045155,-0.77355973,-1.20098061,-0.03892435,0
row-1680,1.28251186,1.47881390,-0.54212274,-0.04110038,1.48855407,-0.49472519,0.60213389,1.16293622,0
row-1681,1.05772102,-1.57829875,-0.67428893,-1.05150689,-0.79966844,-0.74661116,0.10175184,-0.46510961,0
row-1682,-1.75831032,0.72203572,-0.48910470,-0.61572277,1.29790824,0.88619726,0.86782314,1.16169089,0
row-1683,-0.32757760,1.03659772,-1.00964818,0.91601171,-2.61700478,-1.42332565,-1.70472757,-0.29966197,0
row-1684,1.67944163,1.07153745,-1.80917102,1.44080696,-0.30578586,-0.55393641,-1.82412651,1.51461100,1
row-1685,0.92858552,0.12427329,-0.36536955,1.81218889,1.89644835,-2.23896732,-2.49053330,-0.64692208,0
row-1686,-0.60346223,0.34849055,0.62449300,-0.67142811,-0.25008802,-1.15356842,0.37858327,0.13059189,0
row-1687,1.98209766,1.63516955,-1.72837446,-1.00332330,2.20724342,0.42225538,1.13822696,1.72371590,0
row-1688,0.59961394,1.62938268,-1.93008297,-0.30421925,-1.23936623,0.13241386,0.54536738,0.47918217,0
row-1689,0.32337729,0.66769905,0.32764328,0.00478967,-1.10167638,-0.15341432,-0.22120598,0.20929476,0
row-1690,2.15296643,-0.33099049,-2.20782137,1.31490970,-0.72772271,-0.11155198,-0.49708796,-1.76302960,0
row-1691,-0.27085318,0.53162683,0.60020724,0.19678550,-0.34061673,-2.10819224,-0.21472887,0.85043006,0
row-1692,1.88695822,-1.35485684,-1.03052598,0.18121687,-0.78364076,0.35149228,-1.66884315,-0.51846321,0
row-1693,-0.47436726,0.82235250,1.03842002,-0.09602679,-0.20255696,-0.40557902,1.62546485,0.03728346,0
row-1694,1.07635890,0.79551892,-3.00045365,1.84361901,0.04064614,-0.16170909,0.87925342,-0.04786938,0
row-1695,-0.63601634,-1.45764064,0.76460419,-0.17592212,-1.94470544,0.87291248,-0.60931906,0.50449799,0
row-1696,2.66844955,0.60498100,-0.31049810,1.05744550,-1.16206268,-0.60008268,-2.02178565,2.75221444,0
row-1697,-0.22172798,-0.71580828,0.02189241,0.90192770,0.92226999,-2.02747098,-0.16419118,1.37874094,0
row-1698,1.60435433,0.07084886,0.37914290,0.35556518,0.98079586,0.37514929,1.21406804,-1.15787670,0
row-1699,0.41368980,0.37877481,-1.48992648,0.71515191,0.72688337,0.07067711,-1.16357969,0.51704582,0
row-1700,0.45325964,-2.48336811,0.09924678,-0.61503574,-0.97470715,-0.71624513,-0.62639577,-0.92190712,0
row-1701,1.31770156,1.67516017,0.58536431,0.51535755,-1.10095723,1.07289298,0.01765462,0.21153241,0
row-1702,1.32246421,-0.25803781,-3.58264815,-2.46781036,0.72450211,-1.26755662,-0.17614925,0.68141886,0
row-1703,-0.80030947,-0.10832054,1.48952780,-1.33840774,1.29228198,-0.15996360,2.17899684,-0.95067814,0
row-1704,-0.49344351,-2.52156896,-0.29365743,0.85278444,0.77870680,-0.11022318,0.42064110,-0.01488620,0
row-1705,-1.51737440,-0.38767208,1.80471073,0.56460430,0.42087580,-1.37623825,0.26988047,0.34636775,0
row-1706,-0.97617938,0.34528394,0.77684875,0.70878033,1.16020140,-1.18632806,0.16862700,0.29569157,0
row-1707,-0.50951332,-3.07789501,1.23552062,-1.06509038,-1.48784799,1.65713450,1.00233174,0.77986939,0
row-1708,-1.06320788,-0.13145513,-0.08733462,-1.08997479,0.47071782,1.31332695,0.02381872,1.41543930,0
row-1709,1.43099560,1.00770031,-3.03512463,-1.06460542,1.34559279,0.43516385,0.29670095,1.53219346,0
row-1710,0.06450238,0.27293001,0.43956794,0.37705508,-0.71451098,2.04477302,-2.33358598,-2.24457996,0
row-1711,-1.24503796,-1.37319383,0.69243348,-0.53419995,1.07606023,0.41366160,-1.27519686,-1.80115005,0
row-1712,-0.63566013,-0.49381165,1.49883962,2.68632708,1.70691395,2.14047535,1.04840778,-2.23284548,0
row-1713,-0.59519933,-0.53573683,2.07262472,0.70693096,1.34134920,-0.50232094,0.00670076,-0.34868800,0
row-1714,2.45082864,2.00413071,-0.97986167,-1.46794056,0.20894561,1.45241472,-0.17371046,-0.41928927,1
row-1715,0.96572417,0.37981253,-2.21907992,1.84086592,0.69842799,-0.82093831,0.23287740,-0.48837839,0
row-1716,1.29938047,1.24183475,-1.90976285,-0.04063667,-0.08704547,-2.16369346,0.22008196,0.70135739,0
row-1717,-0.57363056,-1.80390389,-0.02308607,1.45738458,-0.22549395,-0.68125883,-1.08764808,-1.41793738,0
row-1718,-1.12902524,-1.36726154,0.25176401,0.57460250,-0.71756051,-0.66851278,-0.45541423,-0.48806599,0
row-1719,0.25234651,-0.30755287,-1.29041262,-1.12553362,2.45853700,-1.23918489,0.25536305,0.82425469,0
row-1720,-0.79662479,-0.24923786,-1.54361095,0.87648581,0.19893647,0.98175833,1.42008672,-0.52282938,0
row-1721,-0.98440688,-0.95589076,1.03009704,-0.43347237,1.30166760,-1.19721669,-0.49003235,0.59277910,0
row-1722,-1.22929492,-1.05433778,2.01901604,-0.31024790,0.16884602,1.79932979,-2.11900290,-1.51966596,0
row-1723,-0.29308166,0.88611099,0.01190059,1.56054863,-0.00726894,0.84385141,-0.63633794,-0.17168675,0
row-1724,0.23530076,0.16024782,-0.92386807,2.16835492,-0.25460751,0.82521617,-0.16254441,1.07297804,0
row-1725,-0.75499686,-0.15561152,1.33569467,-2.09230003,-0.28087549,-0.95975144,-0.85817560,0.28489772,0
row-1726,3.15169791,2.25636404,0.07955236,-0.01823849,-0.13866883,2.29739151,0.49860893,0.72417356,0
row-1727,0.50842357,0.01445002,0.16018621,0.22008855,0.46229067,-0.02875580,0.25310872,2.44326023,0
row-1728,1.09749568,-0.20963457,-0.60861255,-1.22673213,-0.90342484,1.13289286,1.41088503,-0.30833591,0
row-1729,-0.66694002,1.12454505,0.58446779,1.57160046,-1.35758802,0.77481341,0.76081330,-0.42214568,1
row-1730,0.40636943,1.89476225,-0.95466239,2.11393124,-0.02376433,-0.31649276,-0.54973381,1.42554379,0
row-1731,-0.44967533,-1.26662433,0.66610378,-0.03450546,1.07562268,-1.30134293,-0.10046052,-0.30679669,0
row-1732,0.23277508,1.23477831,-1.73642095,0.76849549,-0.51170898,0.45188183,-1.45429831,-0.91591025,0
row-1733,-0.03860337,-0.97499779,-0.02128112,0.11359226,0.23292860,-0.39525646,-0.61015864,0.22862423,0
row-1734,1.65693402,1.53769344,-0.14809958,-0.06429999,-1.49600114,-1.36782661,-1.73874625,-0.94251897,0
row-1735,0.41063688,-0.29098155,0.42357886,1.46217159,0.17930428,0.83237052,-0.12062565,-0.66325850,0
row-1736,1.42458641,1.06681967,-0.26305068,0.98140334,-0.06364700,1.31916927,0.38871719,0.80541478,1
row-1737,0.42800015,0.27003652,-0.29857941,-0.29020991,0.26054827,1.43332057,1.01236491,-0.94470492,0
row-1738,1.41242921,-0.54286592,1.22015038,1.28159107,-0.82122235,-0.16465808,0.25778238,-0.19822116,0
row-1739,-0.55593945,0.75177008,0.08180200,-0.05912338,1.29186490,0.15678515,2.04930698,-0.76842085,0
row-1740,-0.46025129,-1.07683751,0.95900578,-0.13909775,1.73016104,2.63835691,-2.03489818,-1.53973830,0
row-1741,1.10235109,1.48136325,0.14970054,0.64308845,0.49562657,-0.69792765,-0.92660565,-2.78550206,0
row-1742,0.01513615,-0.77282037,0.69516551,0.10654110,-1.93310784,-0.06415180,0.10977061,0.49218529,0
row-1743,1.65527573,0.62896993,0.55786037,-0.07956592,0.68190811,0.72623048,-0.24784627,1.08103839,0
row-1744,0.95072253,-1.05044196,-1.14456427,-1.55974895,-0.76632813,0.13762219,0.69381294,-0.21808240,0
row-1745,1.70455394,0.44166463,-1.61856964,-0.62197279,1.49023592,-1.19625775,0.71687757,0.21510285,0
row-1746,-3.08510539,-2.12286101,0.43224217,-0.00345022,0.16755106,0.37647985,-0.32607750,-0.80843504,0
row-1747,1.00853371,-0.82501946,1.97955151,0.08687623,-1.37755043,2.34570505,0.76767906,-0.47312718,0
row-1748,0.24188858,0.95320913,-1.79230752,-0.57376869,1.15686616,0.23944170,0.56366518,-0.14067796,0
row-1749,-1.99567737,-0.26944026,1.10858965,1.91108773,-1.57724987,0.87900781,0.05614590,0.11773951,0
row-1750,-1.15891771,-0.65561732,0.75187204,-0.10485732,2.85903847,1.18680986,-0.98271752,1.53178592,0
row-1751,2.56652108,2.27158906,-0.34714837,-0.59933025,0.00134657,-0.11078892,0.58022576,1.44017797,0
row-1752,1.65183953,-0.64750444,-1.36907888,1.98585086,0.89702410,-0.50959449,-0.07885163,-1.03923758,0
row-1753,0.20384315,-0.33272446,0.68854589,0.26531278,0.81638120,0.69340160,-0.87651632,-0.19899479,0
row-1754,-1.91742513,-0.12671395,-0.20325568,-2.61578954,0.60630742,0.75922621,1.33066490,-0.88802496,0
row-1755,0.49638652,-1.03944263,-0.05250738,-2.20848949,-1.68817487,0.22674796,-0.61815239,-1.87693171,0
row-1756,3.39157502,1.32639245,-1.67074953,0.95963950,-0.62078648,0.55897519,1.05377031,-1.01539507,0
row-1757,2.53346256,0.17049447,-0.30112570,-0.01565631,-0.19651585,-1.12109665,0.62538970,0.00479068,0
row-1758,2.04895826,2.59805652,1.08579208,0.83462671,-0.26964802,0.32896696,-0.11723579,0.68612936,1
row-1759,1.51800405,0.18392001,-0.50936801,-2.25753663,1.06002152,-1.27718566,2.47165732,1.08879316,0
row-1760,0.99837667,0.50320199,-2.28910696,-0.75770454,-1.44477359,-0.04986634,-0.52008031,-1.84703341,0
row-1761,-2.27029751,0.11150856,2.30763611,1.57717751,0.73304045,0.78637638,-1.46223957,1.78631095,0
row-1762,-0.48663558,-0.56809566,0.59582932,1.35606468,-1.00475378,-1.04011950,-0.02181870,0.77269200,0
row-1763,-0.71502291,-0.42257720,0.71142804,-0.03374444,-0.29120735,-1.31236302,0.98799064,-0.42825885,0
row-1764,0.46472040,-0.99239678,-0.90349088,0.57537663,1.48682718,-0.58699717,-1.32859641,0.43269688,1
row-1765,-0.58946063,-1.68726485,0.44010947,-0.05335748,-0.60111758,1.90956080,2.32869175,0.61159804,0
row-1766,-3.09631263,-1.04391417,3.67584155,0.74226023,0.13759376,1.21888344,-0.26955215,-0.22545898,0
row-1767,1.03921190,1.32028821,1.24789689,0.98349320,0.96745192,-0.39089652,0.33780363,0.02977475,0
row-1768,-0.85637564,-0.18797738,0.64035092,0.98160210,-0.18908918,1.96253297,-0.58293808,0.70633472,0
row-1769,-0.15571563,0.48489594,-1.88769522,-0.77226391,-0.22857722,0.26916418,-1.51577869,-0.84842053,0
row-1770,-0.44512004,2.64876919,0.55514617,-0.51344976,0.41658753,-0.59277308,1.60928587,-0.26433005,0
row-1771,-1.62124396,-0.18192013,0.10664599,-0.36940002,0.71527163,1.79906028,-0.80161766,0.70368019,0
row-1772,-0.06203588,0.90547814,-0.27382111,0.33035589,-1.44252907,1.43417339,-0.79273024,1.18530997,0
row-1773,-0.94346486,1.02810588,1.29420246,0.71539329,-2.07800272,-0.17324284,1.58022130,0.39823456,0
row-1774,0.95854001,0.71788229,-1.09893768,-0.73358707,-0.71335443,-1.02742839,-1.23356112,1.31700483,0
row-1775,-1.39881140,-1.69560602,-0.13411340,0.48244496,-1.68242525,-0.66252218,1.21268139,-1.03755345,0
row-1776,0.64815077,-1.88879817,0.27759397,1.13602460,-0.95233154,-0.48391444,0.55118938,0.06867746,0
row-1777,2.62998951,1.62522124,-1.38421536,-0.37313738,-0.25816925,-0.91884184,-0.57676186,-1.02551162,0
row-1778,3.12380090,1.71576653,0.80470778,0.17636634,-0.97919027,-0.55352768,-1.39367357,-1.78321892,0
row-1779,-0.95654760,0.92135985,-0.62011168,-2.99505149,-0.42236943,-2.35413667,0.78163265,-0.45442480,0
row-1780,3.92834500,0.25895295,-0.48345329,1.09360125,-0.24428370,-1.22171538,1.05465609,0.16524436,1
row-1781,-0.68893806,-1.67199193,0.95881254,-0.28974277,0.36270069,0.73548265,1.53198988,0.21436279,0
row-1782,0.93076278,1.36270458,-1.74396284,1.10717777,-0.43919899,0.25344343,-0.58804431,-0.44691176,0
row-1783,0.49293451,-0.70803276,-0.84951311,0.57556599,-0.46214859,0.16087980,0.14602921,-0.07715649,0
